model_name,feature_set,split,score_decile,rows,positives,negatives,positive_rate,mean_score,min_score,max_score
tabular_mlp_unweighted,F2,test,3,170,145,25,0.8529411764705882,0.9293931755886377,0.9072737996699985,0.9486743430110566
tabular_mlp_unweighted,F2,test,4,170,151,19,0.888235294117647,0.8869870452531058,0.8661473529541777,0.9072644620266962
tabular_mlp_unweighted,F2,test,5,171,153,18,0.8947368421052632,0.8455279560062847,0.822271068253671,0.8658784122312266
tabular_mlp_unweighted,F2,test,6,170,155,15,0.9117647058823529,0.7943394655732187,0.7669756788823614,0.822127811472521
tabular_mlp_unweighted,F2,test,7,170,154,16,0.9058823529411765,0.7341300882561514,0.6995976506292421,0.7669756788823614
tabular_mlp_unweighted,F2,test,8,170,153,17,0.9,0.6555728620398285,0.6138487264431836,0.6992136149666358
tabular_mlp_unweighted,F2,test,9,170,152,18,0.8941176470588236,0.5722898203346499,0.522588455852531,0.6136583621048634
tabular_mlp_unweighted,F2,test,10,171,148,23,0.8654970760233918,0.430239897412515,0.1959913771544453,0.522588455852531
tabular_mlp_unweighted,F2,val,1,173,169,4,0.976878612716763,0.9848504808747204,0.9636075372056114,0.9999999999999813
tabular_mlp_unweighted,F2,val,2,173,170,3,0.9826589595375722,0.9473793684982931,0.9313860444613627,0.9635793791611206
tabular_mlp_unweighted,F2,val,3,174,168,6,0.9655172413793104,0.9120094575269921,0.8923569607508067,0.9310385854971317
tabular_mlp_unweighted,F2,val,4,173,164,9,0.9479768786127167,0.8738593796503489,0.8563979394028344,0.892276982805719
tabular_mlp_unweighted,F2,val,5,174,162,12,0.9310344827586207,0.8370721989724633,0.8162175690971238,0.8561746739455119
tabular_mlp_unweighted,F2,val,6,173,161,12,0.930635838150289,0.7949730315705769,0.7728066171106168,0.8158304922683224
tabular_mlp_unweighted,F2,val,7,173,153,20,0.884393063583815,0.750237173848269,0.7217697385043943,0.7728066171106168
tabular_mlp_unweighted,F2,val,8,174,141,33,0.8103448275862069,0.6905439020377422,0.6507991300280704,0.7217664229568826
tabular_mlp_unweighted,F2,val,9,173,121,52,0.6994219653179191,0.6069128345364015,0.554782129960927,0.6500179675029085
tabular_mlp_unweighted,F2,val,10,174,102,72,0.5862068965517241,0.45986148021860923,0.22111539264483077,0.552379791290924
tabular_mlp_unweighted,F3,test,1,170,170,0,1.0,0.9996915696916139,0.9981494815189511,0.9999999952972616
tabular_mlp_unweighted,F3,test,2,170,164,6,0.9647058823529412,0.9889173579747735,0.9792470043478624,0.9980907034930693
tabular_mlp_unweighted,F3,test,3,170,161,9,0.9470588235294117,0.9681650036392578,0.9569744271701128,0.9792470043478624
tabular_mlp_unweighted,F3,test,4,170,159,11,0.9352941176470588,0.9443445673914118,0.9316142141300331,0.9562490992521703
tabular_mlp_unweighted,F3,test,5,171,159,12,0.9298245614035088,0.9118483909829275,0.8928188510379408,0.9312363154643316
tabular_mlp_unweighted,F3,test,6,170,156,14,0.9176470588235294,0.8761999053939545,0.858563855633155,0.8926780506193409
tabular_mlp_unweighted,F3,test,7,170,152,18,0.8941176470588236,0.8310030485105264,0.7992891420808194,0.8584302147328062
tabular_mlp_unweighted,F3,test,8,170,152,18,0.8941176470588236,0.7586420508577967,0.7071548039700509,0.7992891420808194
tabular_mlp_unweighted,F3,test,9,170,146,24,0.8588235294117647,0.6389834769825917,0.558050449850961,0.7058330101721341
tabular_mlp_unweighted,F3,test,10,171,114,57,0.6666666666666666,0.3869459828234606,0.07727026734685204,0.5578383549780281
tabular_mlp_unweighted,F3,val,1,173,171,2,0.9884393063583815,0.9963238636578274,0.989812789235129,1.0
tabular_mlp_unweighted,F3,val,2,173,172,1,0.9942196531791907,0.9829691463135642,0.9743625782541143,0.9897156289090883
tabular_mlp_unweighted,F3,val,3,174,172,2,0.9885057471264368,0.965565319473233,0.9566068421610436,0.9743042308206518
tabular_mlp_unweighted,F3,val,4,173,168,5,0.9710982658959537,0.9438907726423482,0.9292675960209137,0.9564234899018003
tabular_mlp_unweighted,F3,val,5,174,169,5,0.9712643678160919,0.9094870346487584,0.8893196409446895,0.9291303826672804
tabular_mlp_unweighted,F3,val,6,173,161,12,0.930635838150289,0.8661959223423584,0.8424803365264736,0.8887269575335247
tabular_mlp_unweighted,F3,val,7,173,155,18,0.8959537572254336,0.8073411408146935,0.7631109436471022,0.8424435394976079
tabular_mlp_unweighted,F3,val,8,174,139,35,0.7988505747126436,0.7135951557000968,0.6551371511989574,0.761817299497977
tabular_mlp_unweighted,F3,val,9,173,119,54,0.6878612716763006,0.5756086814965452,0.4790463870864411,0.654569935241952
tabular_mlp_unweighted,F3,val,10,174,85,89,0.4885057471264368,0.33174686901894207,0.05948963025217659,0.4776327082563759
tabular_mlp_unweighted,F4,test,1,170,166,4,0.9764705882352941,0.9989265087326263,0.9956354983405296,0.999999996152847
tabular_mlp_unweighted,F4,test,2,170,158,12,0.9294117647058824,0.9868799020747259,0.9774856075926097,0.9955874322525453
tabular_mlp_unweighted,F4,test,3,170,161,9,0.9470588235294117,0.9630408674920813,0.9475437001964462,0.9772072221042525
tabular_mlp_unweighted,F4,test,4,170,161,9,0.9470588235294117,0.9330559217559098,0.9175439682409076,0.9469106883111763
tabular_mlp_unweighted,F4,test,5,171,156,15,0.9122807017543859,0.898387256552093,0.8828778579097291,0.9175297786088945
tabular_mlp_unweighted,F4,test,6,170,159,11,0.9352941176470588,0.8638540639295718,0.8392790703028765,0.8828276564794056
