model_name,feature_set,split,score_decile,rows,positives,negatives,positive_rate,mean_score,min_score,max_score
xgboost_unweighted,F2,val,2,173,172,1,0.9942196531791907,0.8911040986893494,0.8866913318634033,0.8964704871177673
xgboost_unweighted,F2,val,3,174,174,0,1.0,0.8866913318634033,0.8866913318634033,0.8866913318634033
xgboost_unweighted,F2,val,4,173,163,10,0.9421965317919075,0.8812843475038605,0.873630940914154,0.8866913318634033
xgboost_unweighted,F2,val,5,174,154,20,0.8850574712643678,0.8576662636351311,0.8465355038642883,0.873630940914154
xgboost_unweighted,F2,val,6,173,156,17,0.9017341040462428,0.8405455478353997,0.8292913436889648,0.8465355038642883
xgboost_unweighted,F2,val,7,173,169,4,0.976878612716763,0.8292913436889648,0.8292913436889648,0.8292913436889648
xgboost_unweighted,F2,val,8,174,155,19,0.8908045977011494,0.8234664852591767,0.7967026233673096,0.8292913436889648
xgboost_unweighted,F2,val,9,173,92,81,0.5317919075144508,0.7967026233673096,0.7967026233673096,0.7967026233673096
xgboost_unweighted,F2,val,10,174,104,70,0.5977011494252874,0.7949974783535662,0.7858666777610779,0.7967026233673096
xgboost_unweighted,F3,test,1,170,170,0,1.0,0.9965703501420863,0.9899073839187622,0.9991170763969421
xgboost_unweighted,F3,test,2,170,167,3,0.9823529411764705,0.9844697973307441,0.9810061454772949,0.9898354411125183
xgboost_unweighted,F3,test,3,170,167,3,0.9823529411764705,0.9783770750550663,0.9754787683486938,0.9809949994087219
xgboost_unweighted,F3,test,4,170,170,0,1.0,0.970400452263215,0.962683916091919,0.9754616022109985
xgboost_unweighted,F3,test,5,171,170,1,0.9941520467836257,0.9491063196059556,0.9389496445655823,0.9625345468521118
xgboost_unweighted,F3,test,6,170,168,2,0.9882352941176471,0.9329726324361913,0.9258955121040344,0.9388554692268372
xgboost_unweighted,F3,test,7,170,162,8,0.9529411764705882,0.8850668987807105,0.8244054913520813,0.9253183603286743
xgboost_unweighted,F3,test,8,170,163,7,0.9588235294117647,0.795698292465771,0.7724591493606567,0.8241487741470337
xgboost_unweighted,F3,test,9,170,115,55,0.6764705882352942,0.7033987213583553,0.6255538463592529,0.771600067615509
xgboost_unweighted,F3,test,10,171,81,90,0.47368421052631576,0.4700882069722951,0.12880560755729675,0.6243847608566284
xgboost_unweighted,F3,val,1,173,173,0,1.0,0.98846850505454,0.9840030074119568,0.9991527795791626
xgboost_unweighted,F3,val,2,173,173,0,1.0,0.98187500514047,0.9798306822776794,0.9839116930961609
xgboost_unweighted,F3,val,3,174,174,0,1.0,0.9777680656005596,0.975665271282196,0.9798024296760559
xgboost_unweighted,F3,val,4,173,170,3,0.9826589595375722,0.9713446184389853,0.964540958404541,0.9756429195404053
xgboost_unweighted,F3,val,5,174,173,1,0.9942528735632183,0.9496669789840435,0.9383342862129211,0.9639889597892761
xgboost_unweighted,F3,val,6,173,171,2,0.9884393063583815,0.9291557893587675,0.9175599217414856,0.9382234215736389
xgboost_unweighted,F3,val,7,173,166,7,0.9595375722543352,0.8869127048922412,0.8300495743751526,0.9174175262451172
xgboost_unweighted,F3,val,8,174,157,17,0.9022988505747126,0.7302136791163477,0.5016197562217712,0.8296352624893188
xgboost_unweighted,F3,val,9,173,82,91,0.47398843930635837,0.312627770480393,0.2546171247959137,0.49576467275619507
xgboost_unweighted,F3,val,10,174,72,102,0.41379310344827586,0.2297312274746511,0.16038526594638824,0.25386396050453186
xgboost_unweighted,F4,test,1,170,170,0,1.0,0.9678895182469311,0.9609625339508057,0.970076322555542
xgboost_unweighted,F4,test,2,170,170,0,1.0,0.9589019259985756,0.9569897055625916,0.9609625339508057
