run_id,loss,loss_params,sampling,role,test_auprc,test_mcc,test_specificity,grna_target_id,rows,positives,negatives,positive_rate,auprc,auroc,mcc,macro_f1,positive_retrieval_rate,negative_retrieval_tnr,tn,fp,fn,tp
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,1026,2,2,0,1.0,1.0,,0.0,1.0,1.0,,0,0,0,2
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,1028,15,1,14,0.06666666666666667,0.14285714285714285,0.5714285714285714,0.0,0.4827586206896552,0.0,1.0,14,0,1,0
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,1044,13,1,12,0.07692307692307693,0.08333333333333333,0.08333333333333337,0.0,0.07142857142857142,1.0,0.0,0,12,0,1
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,10597,2,2,0,1.0,1.0,,0.0,1.0,1.0,,0,0,0,2
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,10599,33,33,0,1.0,1.0,,0.0,1.0,1.0,,0,0,0,33
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,1060,15,2,13,0.13333333333333333,0.17142857142857143,0.4615384615384615,0.0,0.11764705882352941,1.0,0.0,0,13,0,2
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,1088,13,1,12,0.07692307692307693,1.0,1.0,0.0,0.07142857142857142,1.0,0.0,0,12,0,1
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,10957,4,4,0,1.0,1.0,,0.0,1.0,1.0,,0,0,0,4
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,10990,20,20,0,1.0,1.0000000000000002,,0.0,1.0,1.0,,0,0,0,20
sprint6_loss_comparison_seed42_20260606_182812_S6R1_bce_unw,bce_unweighted,"{""pos_weight"": 1.0}",null,control_isolates_weighting_effect,0.9492800823871363,0.23455743139102803,0.08284023668639054,11012,8,8,0,1.0,1.0,,0.0,1.0,1.0,,0,0,0,8
