run_id,predeclared_run_id,architecture,model_name,graph_schema,epoch,train_loss,val_loss,val_auprc,lr,selection_split
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,39,0.05897621810436249,0.16724400222301483,0.939910793522344,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,40,0.060784973204135895,0.16740457713603973,0.9408670850854945,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,41,0.05874131992459297,0.16746987402439117,0.9414186221206969,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,42,0.05991038307547569,0.16754399240016937,0.9421279063405121,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,43,0.059213098138570786,0.16711224615573883,0.9429030805651017,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,44,0.06000383198261261,0.16651110351085663,0.9436857160955758,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,45,0.05786283686757088,0.1656908541917801,0.9446286109843192,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,46,0.057679589837789536,0.16510744392871857,0.9455014087949571,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,47,0.05918630212545395,0.16388671100139618,0.9463918683079855,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,48,0.0584588497877121,0.1634593904018402,0.9469551652396584,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,49,0.060313764959573746,0.1627717763185501,0.9474227097137056,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,50,0.057320695370435715,0.16281580924987793,0.9478502404235332,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,51,0.058306984603405,0.1625928282737732,0.9481155747330379,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,52,0.05824078992009163,0.16231824457645416,0.9482745498496272,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,53,0.05986599996685982,0.16183562576770782,0.9482181923412841,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,54,0.05756601691246033,0.16116845607757568,0.9480988502124759,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,55,0.05608837679028511,0.16032706201076508,0.9479196476234848,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,56,0.05770109221339226,0.15929670631885529,0.9479291979016873,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,57,0.05729202926158905,0.1579454392194748,0.9481142898938542,6.25e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,58,0.0570400096476078,0.15703444182872772,0.9480050449845742,3.125e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,59,0.05929796025156975,0.1566055417060852,0.9478619401147533,3.125e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,60,0.05801929906010628,0.15652808547019958,0.947952923161463,3.125e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,61,0.05737282708287239,0.15638448297977448,0.9479878980937859,3.125e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,62,0.056003421545028687,0.15619951486587524,0.9481006772813907,3.125e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,63,0.05668282508850098,0.15618763864040375,0.9481388410038718,3.125e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,64,0.058239590376615524,0.1564948409795761,0.9481219609128568,1.5625e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,65,0.059294071048498154,0.15667030215263367,0.9481268833474155,1.5625e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,66,0.055368583649396896,0.15710723400115967,0.9481074037181472,1.5625e-05,validation
sprint7_gat_gatv2_seed42_20260607_153444_S7R1_gat_edge_aware,S7R1_gat_edge_aware,gat,gat_graph_a_sprint7_edge_aware,graph_a_minimal_physical_target,67,0.05778413265943527,0.15729251503944397,0.9481516017513,1.5625e-05,validation
